Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,18)","Exit__rsi(C,18)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2"
8213,353,366,1.1792179118847583,1.1846718903664524,1.1772693698778491,1.1846718903664524,35.086211797208584,9.707313472944598,0.003622768563395019,2020-09-04 14:15:00+00:00,2020-09-04 17:30:00+00:00,0 days 03:15:00,A_long,0.0015872328659978473,0.0011203009186739013,25.673371661843092,74.26447619860893,1.1786965389626836,1.1777840561837993,1.1830725,1.1813015,1.1874484610373164,1.1848189438162007
8219,418,422,1.1826282239671992,1.1841311345118073,1.1819562884960644,1.1841311345118073,2.626224182464078,9.726197583669478,0.0002701870789931244,2020-09-07 06:30:00+00:00,2020-09-07 07:30:00+00:00,0 days 01:00:00,A_long,0.0004900138639536466,0.0006809091549309747,38.481460620883354,67.50260576924592,1.1827273369800053,1.1825712326215694,1.183291,1.1833174999999998,1.1838546630199949,1.1840637673784302
8229,434,492,1.1813981113978729,1.180283842307771,1.180283842307771,1.1843084730766866,-18.886460740969717,9.717140398521872,-0.0019427067343445687,2020-09-07 10:30:00+00:00,2020-09-08 01:00:00+00:00,0 days 14:30:00,A_long,0.0008346694443875954,0.000473808399488375,37.88410718061308,21.80871995223869,1.1814916017936357,1.1805045170808361,1.1831530000000001,1.18139,1.1848143982063646,1.1822754829191637
8222,493,495,1.1802580070653268,1.179581429920614,1.179581429920614,1.1818557102381582,-15.264117209277916,9.701299925449202,-0.0015729584989826702,2020-09-08 01:15:00+00:00,2020-09-08 01:45:00+00:00,0 days 00:30:00,A_long,0.0004546339462232505,0.0004805028307187822,26.55283056749468,20.087280017784067,1.180330391977967,1.1798189405383277,1.1813395,1.1811875,1.182348608022033,1.1825560594616724
8212,496,512,1.1797979649662291,1.1814198101905877,1.1791133966031373,1.1814198101905877,3.623432797638916,9.69516018479389,0.000373993132623172,2020-09-08 02:00:00+00:00,2020-09-08 06:00:00+00:00,0 days 04:00:00,A_long,0.0005377691199562734,0.0007358524383568618,42.68765500331529,63.36951608598411,1.17974580753373,1.1796858547478737,1.1811455,1.180636,1.18254519246627,1.1815861452521264
8219,529,530,1.1791979100543626,1.1778384822204582,1.1778384822204582,1.1828445533386254,-20.859378420913757,9.686241054053376,-0.0021522646948423383,2020-09-08 10:15:00+00:00,2020-09-08 10:30:00+00:00,0 days 00:15:00,A_long,0.001013207285224595,0.0010914463138613217,25.94679024301807,35.39074025844786,1.1789810468011783,1.1788643472737643,1.1808720000000001,1.180841,1.182762953198822,1.1828176527262357
8222,577,628,1.1762876437318104,1.1752959598730577,1.1752959598730577,1.178832120380827,-17.82098488108432,9.667360194419613,-0.001842640847334567,2020-09-08 22:15:00+00:00,2020-09-09 11:00:00+00:00,0 days 12:45:00,A_long,0.0007651400916805562,0.0007851885995133102,28.06245576597034,34.60006659599988,1.176404154319627,1.1753576769568033,1.1779115,1.176675,1.179418845680373,1.1779923230431966
-8192,635,635,1.1782021613310636,1.1795285533839095,1.1795285533839095,1.1746543398482714,-20.523068704386176,9.65726500747253,-0.0021263391737230946,2020-09-09 12:45:00+00:00,2020-09-09 12:45:00+00:00,0 days 00:00:00,A_short,0.0014160663328234863,0.0014160663328234863,82.05881065616325,82.05881065616325,1.1748271092962947,1.1748271092962947,1.1768365,1.1768365,1.1788458907037054,1.1788458907037054
-8164,636,636,1.1797320213058042,1.1815392795993882,1.1815392795993882,1.1747421612018354,-24.393166159114518,9.638709450294996,-0.0025326886869862257,2020-09-09 13:00:00+00:00,2020-09-09 13:00:00+00:00,0 days 00:00:00,A_short,0.0015592574884470353,0.0015592574884470353,86.3202294989065,86.3202294989065,1.1742746034754241,1.1742746034754241,1.1770095,1.1770095,1.179744396524576,1.179744396524576
-8135,637,643,1.1810419014148956,1.1830111089861366,1.1830111089861366,1.1755266730415905,-25.635289211851504,9.6157856198062,-0.0026681814359560373,2020-09-09 13:15:00+00:00,2020-09-09 14:45:00+00:00,0 days 01:30:00,A_short,0.0015446898233207574,0.0015731120391912431,88.32317202602698,57.13989088289213,1.173741778183118,1.1734280162197759,1.177229,1.1787610000000002,1.180716221816882,1.1840939837802245
-8107,688,702,1.1819518181318984,1.1827210001780897,1.1827210001780897,1.1800369994657312,-15.820960117492021,9.585201269019539,-0.001651098145803091,2020-09-10 02:00:00+00:00,2020-09-10 05:30:00+00:00,0 days 03:30:00,A_short,0.0005606112397313867,0.0003730214113126425,65.55035641815627,73.62212599440159,1.179917214157244,1.1809972725165387,1.180851,1.1819535,1.1817847858427561,1.1829097274834615
-8087,705,714,1.1829817238665274,1.1836552299653964,1.1836552299653964,1.1813943101038107,-15.016140344372655,9.569496522819383,-0.0015696139156875428,2020-09-10 06:15:00+00:00,2020-09-10 08:30:00+00:00,0 days 02:15:00,A_short,0.0005335549750085332,0.0007862323705990831,77.25729420074,70.07735488064127,1.1813700691271045,1.1815381372738951,1.1822380000000001,1.182547,1.1831059308728957,1.183555862726105
-8070,715,727,1.1836516625482765,1.1847034788447188,1.1847034788447188,1.1809295634658432,-18.04447050781053,9.556312995520736,-0.0018890641038133702,2020-09-10 08:45:00+00:00,2020-09-10 11:45:00+00:00,0 days 03:00:00,A_short,0.0007867347211858516,0.0009257086273136288,62.66965328650179,64.74632718422912,1.1815466876048384,1.181923858694948,1.1826079999999999,1.183265,1.1836693123951614,1.184606141305052
-8029,731,731,1.1874213175187158,1.1894295064370517,1.1894295064370517,1.1818314806888448,-25.665616458089158,9.54186763277043,-0.002692064125135885,2020-09-10 12:45:00+00:00,2020-09-10 12:45:00+00:00,0 days 00:00:00,A_short,0.0017891990934262832,0.0017891990934262832,81.11948109523428,81.11948109523428,1.1810918547462699,1.1810918547462699,1.1840755,1.1840755,1.1870591452537302,1.1870591452537302
-7999,732,735,1.1886512049493896,1.1909170389121115,1.1909170389121115,1.1823288832636658,-27.641489059136973,9.517083191324074,-0.0029071758563520254,2020-09-10 13:00:00+00:00,2020-09-10 13:45:00+00:00,0 days 00:45:00,A_short,0.0018479725476361357,0.0017899483517500986,83.9362975679781,79.25005179061088,1.1806619196695174,1.1800901973230498,1.1844649999999999,1.185462,1.1882680803304824,1.1908338026769503
